game_date,tipoff_time_utc,away_team,home_team,away_score,home_score,home_win,point_diff,source_url
2025-11-17,2025-11-18 00:30:00+00:00,Charlotte Hornets,Toronto Raptors,108,110,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-17,2025-11-18 02:00:00+00:00,Chicago Bulls,Denver Nuggets,130,127,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-17,2025-11-18 00:00:00+00:00,Los Angeles Clippers,Philadelphia 76ers,108,110,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-17,2025-11-18 00:00:00+00:00,Indiana Pacers,Detroit Pistons,112,127,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-17,2025-11-18 00:00:00+00:00,Milwaukee Bucks,Cleveland Cavaliers,106,118,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-17,2025-11-18 00:30:00+00:00,New York Knicks,Miami Heat,113,115,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 04:00:00+00:00,Phoenix Suns,Portland Trail Blazers,127,110,0,-17,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 01:00:00+00:00,Memphis Grizzlies,San Antonio Spurs,101,111,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 03:30:00+00:00,Utah Jazz,Los Angeles Lakers,126,140,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 00:30:00+00:00,Detroit Pistons,Atlanta Hawks,120,112,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 00:00:00+00:00,Golden State Warriors,Orlando Magic,113,121,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-18,2025-11-19 00:30:00+00:00,Boston Celtics,Brooklyn Nets,113,99,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 03:00:00+00:00,Chicago Bulls,Portland Trail Blazers,122,121,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 02:30:00+00:00,New York Knicks,Dallas Mavericks,113,111,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 01:00:00+00:00,Denver Nuggets,New Orleans Pelicans,125,118,0,-7,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 01:00:00+00:00,Washington Wizards,Minnesota Timberwolves,109,120,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 01:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,99,113,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 00:00:00+00:00,Toronto Raptors,Philadelphia 76ers,121,112,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 00:00:00+00:00,Charlotte Hornets,Indiana Pacers,118,127,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 00:00:00+00:00,Houston Rockets,Cleveland Cavaliers,114,104,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-19,2025-11-20 00:30:00+00:00,Golden State Warriors,Miami Heat,96,110,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-20,2025-11-21 00:00:00+00:00,Los Angeles Clippers,Orlando Magic,101,129,1,28,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-20,2025-11-21 01:00:00+00:00,Sacramento Kings,Memphis Grizzlies,96,137,1,41,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-20,2025-11-21 01:00:00+00:00,Philadelphia 76ers,Milwaukee Bucks,123,114,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-20,2025-11-21 01:00:00+00:00,Atlanta Hawks,San Antonio Spurs,126,135,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 02:30:00+00:00,Denver Nuggets,Houston Rockets,112,109,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 03:00:00+00:00,Portland Trail Blazers,Golden State Warriors,127,123,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 03:00:00+00:00,Oklahoma City Thunder,Utah Jazz,144,112,0,-32,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 02:00:00+00:00,Minnesota Timberwolves,Phoenix Suns,113,114,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 00:30:00+00:00,Brooklyn Nets,Boston Celtics,113,105,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 01:00:00+00:00,Miami Heat,Chicago Bulls,143,107,0,-36,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 00:30:00+00:00,Washington Wizards,Toronto Raptors,110,140,1,30,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 00:00:00+00:00,Indiana Pacers,Cleveland Cavaliers,109,120,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-21,2025-11-22 01:30:00+00:00,New Orleans Pelicans,Dallas Mavericks,115,118,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-22 18:00:00+00:00,Los Angeles Clippers,Charlotte Hornets,131,116,0,-15,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-22 22:00:00+00:00,New York Knicks,Orlando Magic,121,133,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-23 00:00:00+00:00,Atlanta Hawks,New Orleans Pelicans,115,98,0,-17,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-23 01:00:00+00:00,Washington Wizards,Chicago Bulls,120,121,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-23 01:00:00+00:00,Detroit Pistons,Milwaukee Bucks,129,116,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-23 01:30:00+00:00,Memphis Grizzlies,Dallas Mavericks,102,96,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-22,2025-11-23 03:00:00+00:00,Sacramento Kings,Denver Nuggets,128,123,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-24 00:00:00+00:00,Portland Trail Blazers,Oklahoma City Thunder,95,122,1,27,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-24 01:00:00+00:00,San Antonio Spurs,Phoenix Suns,102,111,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-23 23:00:00+00:00,Brooklyn Nets,Toronto Raptors,109,119,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-24 01:00:00+00:00,Los Angeles Lakers,Utah Jazz,108,106,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-23 23:00:00+00:00,Orlando Magic,Boston Celtics,129,138,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-23 23:00:00+00:00,Charlotte Hornets,Atlanta Hawks,110,113,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-23 18:00:00+00:00,Miami Heat,Philadelphia 76ers,127,117,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-23,2025-11-23 23:00:00+00:00,Los Angeles Clippers,Cleveland Cavaliers,105,120,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 03:00:00+00:00,Minnesota Timberwolves,Sacramento Kings,112,117,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 03:00:00+00:00,Utah Jazz,Golden State Warriors,117,134,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 01:00:00+00:00,Chicago Bulls,New Orleans Pelicans,130,143,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 02:30:00+00:00,Houston Rockets,Phoenix Suns,114,92,0,-22,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 01:00:00+00:00,Portland Trail Blazers,Milwaukee Bucks,115,103,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,99,110,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 00:30:00+00:00,Dallas Mavericks,Miami Heat,102,106,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 00:30:00+00:00,New York Knicks,Brooklyn Nets,113,100,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 00:00:00+00:00,Detroit Pistons,Indiana Pacers,122,117,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-24,2025-11-25 01:00:00+00:00,Denver Nuggets,Memphis Grizzlies,125,115,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-25,2025-11-26 00:00:00+00:00,Atlanta Hawks,Washington Wizards,113,132,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-25,2025-11-26 01:00:00+00:00,Orlando Magic,Philadelphia 76ers,144,103,0,-41,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-25,2025-11-26 04:00:00+00:00,Los Angeles Clippers,Los Angeles Lakers,118,135,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 03:00:00+00:00,Phoenix Suns,Sacramento Kings,112,100,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 03:00:00+00:00,San Antonio Spurs,Portland Trail Blazers,115,102,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 03:00:00+00:00,Houston Rockets,Golden State Warriors,104,100,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 01:00:00+00:00,Memphis Grizzlies,New Orleans Pelicans,133,128,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 00:30:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,105,113,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 00:30:00+00:00,Milwaukee Bucks,Miami Heat,103,106,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 00:00:00+00:00,New York Knicks,Charlotte Hornets,129,101,0,-28,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-26 22:00:00+00:00,Detroit Pistons,Boston Celtics,114,117,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-26,2025-11-27 00:30:00+00:00,Indiana Pacers,Toronto Raptors,95,97,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 02:30:00+00:00,Phoenix Suns,Oklahoma City Thunder,119,123,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 03:00:00+00:00,Dallas Mavericks,Los Angeles Lakers,119,129,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 03:00:00+00:00,Memphis Grizzlies,Los Angeles Clippers,112,107,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 02:30:00+00:00,Sacramento Kings,Utah Jazz,119,128,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 02:30:00+00:00,San Antonio Spurs,Denver Nuggets,139,136,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Orlando Magic,Detroit Pistons,112,109,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Washington Wizards,Indiana Pacers,86,119,1,33,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Chicago Bulls,Charlotte Hornets,116,123,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Philadelphia 76ers,Brooklyn Nets,115,103,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Cleveland Cavaliers,Atlanta Hawks,123,130,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-28,2025-11-29 00:30:00+00:00,Milwaukee Bucks,New York Knicks,109,118,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-29,2025-11-30 03:00:00+00:00,Dallas Mavericks,Los Angeles Clippers,114,110,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
2025-11-29,2025-11-30 02:00:00+00:00,Denver Nuggets,Phoenix Suns,130,112,0,-18,https://www.basketball-reference.com/leagues/NBA_2026_games-november.html
